ItemNo,ItemCode,ItemSize,ItemDesc,Main_Group,Item_Group,StoreName,TariffHeadNo,UnitCode,PcsRate,Qty1Kg,ItemLength
ASTTL1386,T2553BL0A/I04044,,BWP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1387,T2553BL0A/I04044,,PHBP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1388,T2553BL0A/I04044,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1389,T2553BL0A/I04044,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL139,T2319BL0A/B14029,,BHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1390,T2553BL0A/I04044,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1391,T2553BL0A/I04044,,IDPHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1392,T2553BL0A/I04044,,BUSH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1393,T2553BL0A/I04044,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1394,T2553BL0A/I04044,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1395,T2553BL0A/I04044,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1396,T2553BL0A/I04044,,OD PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1397,T2514BL0A/I04044,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1398,T2514BL0A/I04044,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1399,T2514BL0A/I04044,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL14,T2215FM1A/B14002,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL140,T2319FM1A/B14029,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1400,T2514BL0A/I04044,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1401,T2514BL0A/I04044,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1402,T1909SV0A/I04044,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1403,T1909SV0A/I04044,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1404,T1909SV0A/I04044,,GUIDE PIN,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1405,T1909SV0A/I04044,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1406,T1909SV0A/I04044,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1407,T1909SV0A/I04044,,PHBP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1408,T1909SV0A/I04044,,BWP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1409,T4526 BLOA/I04044,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL141,T2319FM1A/B14029,,BUFFER INSERT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1410,T4526 BLOA/I04044,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1411,T4526 BLOA/I04044,,PIERCING PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1412,T2493/I04044,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1413,T1387BL0A/I04045,,DIE BLOCK,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1414,T1387BL0A/I04045,,DIE BUSH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1415,T1387BL0A/I04045,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1416,T1387BL0A/I04045,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1417,T1387BL0A/I04045,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1418,T1605FM0A/I04045,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1419,T1597BL0A/I04047,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL142,T2319FM1A/B14029,,INSERT RIGHT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1420,T1597BL0A/I04047,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1421,T3112BL0A/I04048,,DIE PLATE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1422,T3112BL0A/I04048,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1423,T3112BL0A/I04048,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1424,T3112BL0A/I04048,,PIRESING PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1425,T3112BL0A/I04048,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1426,T3112BL0A/I04048,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1427,T3112BL0A/I04048,,ID PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1428,T1565BL0A/I04049,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1429,T1565BL0A/I04049,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL143,T2319FM1A/B14029,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1430,T1565BL0A/I04049,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1431,T1565BL0A/I04049,,BUSH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1432,T1600BL0A/I04050,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1433,T1600BL0A/I04050,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1434,T1600BL0A/I04050,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1435,T1600BL0A/I04050,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1436,T4478BLOA/I04050,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1437,T4478BLOA/I04050,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1438,T1595HL0A/I04051,,GAUGE PLATE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1439,T1595HL0A/I04051,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL144,T2319FM1A/B14029,,PUNCH INSERT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1440,T2287BL0A/I04051,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1441,T2287BL0A/I04051,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1442,T2287BL0A/I04051,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1443,T2287BL0A/I04051,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1444,T2287BL0A/I04051,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1445,T2287BL0A/I04051,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1446,T4109MF0A/I04052,,BOTTOM PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1447,T4109MF0A/I04052,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1448,T4109MF0A/I04052,,PUNCH - 2,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1449,T4109MF0A/I04052,,CUTTING BLOCK,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL145,T2319FM1A/B14029,,UPPER PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1450,T4109MF0A/I04052,,BUSH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1451,T4109MF0A/I04052,,INSERT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1452,T4109MF0A/I04052,,SP (B),Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1453,T4109MF0A/I04052,,SP (A),Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1454,T4109MF0A/I04052,,GAUGE PLATE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1455,T1607BL0A/I04054,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1456,T1607BL0A/I04054,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1457,T1607BL0A/I04054,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1458,T1607BL0A/I04054,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1459,T1605FM0A/I04054,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL146,T2335FM2A/B14029,,LOCATER INSERT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1460,T1605FM0A/I04054,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1461,T1605FM0A/I04054,,DIE TOP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1462,T1605FM0A/I04054,,GUIDE PLATE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1463,T1606BL0A/I04055,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1464,T1610BL0A/I04056,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1465,T1610BL0A/I04056,,DIE BLOCK,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1466,T1610BL0A/I04056,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1467,T1912BL0A/I04057,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1468,T1912BL0A/I04057,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1469,T1611FROA/I04057,,STRIPPER PLATE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL147,T2335FM2A/B14029,,RIGHT SIDE BLOCK,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1470,T1611FROA/I04057,,FLEARING PIN,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1471,T1613FM1A/I04057,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1472,T1615FM2A/I04057,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1473,T1615FM2A/I04057,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1474,T1615FM2A/I04057,,BUFFER INSERT (LEFT),Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1475,T1615FM2A/I04057,,BUFFER INSERT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1476,T1620TR0A/I04057,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1477,T1620TR0A/I04057,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1478,T1620TR0A/I04057,,CUTTING PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1479,T1675DR0A/I04057,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL148,T2335FM2A/B14029,,SLIDING BLOCK,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1480,T1629HL0A/I04057,,HOLING GAUGE PLATE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1481,T1629HL0A/I04057,,PIERCING BUSH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1482,T1764FMOA/I04057,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1483,T3112BL0A/I04058,,IDPHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1484,T3112BL0A/I04058,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1485,T3112BL0A/I04058,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1486,T3112BL0A/I04058,,PIERCING PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1487,T3112BL0A/I04058,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1488,T1937BL0A/I04060,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1489,T1819BL0A/I04061,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL149,T2335FM2A/B14029,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1490,T1819BL0A/I04061,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1491,T1819BL0A/I04061,,ID PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1492,T1819BL0A/I04061,,BWP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1493,T1819BL0A/I04061,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1494,T1819BL0A/I04061,,BUFFER INSERT BIG,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1495,T1819BL0A/I04061,,BUFFER INSERT SMALL,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1496,T1819BL0A/I04061,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1497,T1819BL0A/I04061,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1498,T1804FM0A/I04061,,ID PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1499,T1804FM0A/I04061,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL15,T2235FM2A/B14002,,SLIDING BLOCK,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL150,T2335FM2A/B14029,,SLIDING BLOCK LIFT SIDE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1500,T1804FM0A/I04061,,PLATE PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1501,T1804FM0A/I04061,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1502,T1829BL0A/I04062,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1503,T1829BL0A/I04062,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1504,T1811FM1A/I04062,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1505,T1811FM1A/I04062,,LONCING PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1506,T1811FM1A/I04062,,DIE INSERT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1507,T1814FM2A/I04062,,SIDE BLOCK LEFT & RIGHT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1508,T2367FM0A/I04062,,STOPPER PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1509,T2367FM0A/I04062,,SLIDING PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL151,T2335FM2A/B14029,,PUNCH HOLDING,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1510,T2367FM0A/I04062,,STOPPER BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1511,T2367FM0A/I04062,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1512,T1851FM0A/I04063,,SLIDING PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1513,T1851FM0A/I04063,,ID LOCATER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1514,T1851FM0A/I04063,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1515,T1830BL0A/I04063,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1516,T1830BL0A/I04063,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1517,T1830BL0A/I04063,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1518,T1834FMOA/I04063,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1519,T1834FMOA/I04063,,DIE INSERT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL152,T2335FM2A/B14029,,ID PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1520,T1834FMOA/I04063,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1521,T2474BLOA/I04063,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1522,T3291BL0A/I04066,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1523,T2555BL0A/I04069,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1524,T2555BL0A/I04069,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1525,T2555BL0A/I04069,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1526,T2555BL0A/I04069,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1527,T2366BL0A/I04069,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1528,T2366BL0A/I04069,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1529,T2366BL0A/I04069,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL153,T2340BL0A/B14032,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1530,T2366BL0A/I04069,,ID PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1531,T2366BL0A/I04069,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1532,T2366BL0A/I04069,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1533,T2366BL0A/I04069,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1534,T2371FM0A/I04070,,PLATE GUIDE PIN,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1535,T2371FM0A/I04070,,GUIDE PIN,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1536,T2405BL0A/I04071/80,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1537,T2405BL0A/I04071/80,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1538,T2405BL0A/I04071/80,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1539,T2405BL0A/I04071/80,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL154,T2340BL0A/B14032,,DIE PLATE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1540,T3354BLOA/I04071/80,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1541,T2400BL0A/I04072,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1542,T2400BL0A/I04072,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1543,T2400BL0A/I04072,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1544,T2400BL0A/I04072,,ID PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1545,T2400BL0A/I04072,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1546,T2400BL0A/I04072,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1547,T2401HL0A/I04072,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1548,T2401HL0A/I04072,,GAUGE PLATE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1549,T2403BL0A/I04073/H01034,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL155,T2340BL0A/B14032,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1550,T2403BL0A/I04073/H01034,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1551,T2403BL0A/I04073/H01034,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1552,T2403BL0A/I04073/H01034,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1553,T2402HL0A/I04073,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1554,T2402HL0A/I04073,,GAUGE PALTE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1555,T2447BL0A/I04074,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1556,T2447BL0A/I04074,,ID PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1557,T2447BL0A/I04074,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1558,T2447BL0A/I04074,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1559,T2447BL0A/I04074,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL156,T4277MF0A/B14032,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1560,T2447BL0A/I04074,,WASHER PLAIN PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1561,T2447BL0A/I04074,,BUSH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1562,T2447BL0A/I04074,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1563,T3818BL0A/I04074,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1564,T3587SV0A/I04074,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1565,T3587SV0A/I04074,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1566,T3587SV0A/I04074,,ID & OD ID PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1567,T3587SV0A/I04074,,ID & OD SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1568,T3587SV0A/I04074,,ID OD PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1569,T3587SV0A/I04074,,ID PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL157,T2394BL0A/B14033,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1570,T3587SV0A/I04074,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1571,T3587SV0A/I04074,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1572,T3587SV0A/I04074,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1573,T3587SV0A/I04074,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1574,T2474SV0A/I04074,,ID DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1575,T2474SV0A/I04074,,ID SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1576,T2474SV0A/I04074,,OD SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1577,T2474SV0A/I04074,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1578,T2474SV0A/I04074,,OD PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1579,T2475SV0A/I04074,,OD SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL158,T2394BL0A/B14033,,INSERT,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1580,T2475SV0A/I04074,,OD PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1581,T2475SV0A/I04074,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1582,T2475SV0A/I04074,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1583,T2475SV0A/I04074,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1584,T2475SV0A/I04074,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1585,T2475SV0A/I04074,,GUIDE PIN,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1586,T2475SV0A/I04074,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1587,T2475SV0A/I04074,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1588,T2475SV0A/I04074,,GAUGE PALTE,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1589,T2452BL0A/I04075,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL159,T2394BL0A/B14033,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1590,T2452BL0A/I04075,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1591,T2452BL0A/I04075,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1592,T2467BL0A/I04076,,SP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1593,T2467BL0A/I04076,,PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1594,T2467BL0A/I04076,,ID PUNCH,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1595,T2467BL0A/I04076,,BUFFER,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1596,T2467BL0A/I04076,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1597,T2467BL0A/I04076,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1598,T2451FM0A/I04076,,PHP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
ASTTL1599,T2451FM0A/I04076,,DP,Asset,TOOL SPARE,STORE,82074090,NOS,0,0,0
